Gene,chr,start,end
Gene_5310,chr04,1440337,1441166
Gene_5311,chr04,1441671,1443165
Gene_5312,chr04,1443296,1444052
Gene_5313,chr04,1444686,1446070
Gene_5314,chr04,1447455,1448029
Gene_5315,chr04,1449723,1450068
Gene_5316,chr04,1450191,1451352
Gene_5317,chr04,1453336,1453960
Gene_5318,chr04,1481346,1481841
Gene_5319,chr04,1483285,1487684
Gene_5320,chr04,1489985,1491139
Gene_5321,chr04,1492309,1494106
Gene_5322,chr04,1495396,1495867
Gene_5323,chr04,1498025,1498111
Gene_5324,chr04,1501049,1501350
Gene_5325,chr04,1502296,1503644
Gene_5326,chr04,1504431,1505931
Gene_5327,chr04,1506777,1510142
Gene_5328,chr04,1510600,1513165
Gene_5329,chr04,1513616,1515290
Gene_5330,chr04,1516450,1519111
Gene_5331,chr04,1519685,1520460
Gene_5332,chr04,1520726,1524748
Gene_5333,chr04,1525562,1526842
Gene_5334,chr04,1527367,1527738
Gene_5335,chr04,1529081,1534370
Gene_5336,chr04,1535430,1535924
Gene_5337,chr04,1536179,1536604
Gene_5338,chr04,1536731,1538942
Gene_5339,chr04,1539920,1541392
Gene_5340,chr04,1551112,1551496
Gene_5341,chr04,1552172,1552501
Gene_5342,chr04,1552742,1553337
Gene_5343,chr04,1554632,1554932
Gene_5344,chr04,1555752,1558301
Gene_5345,chr04,1559296,1559985
Gene_5346,chr04,1560132,1561278
Gene_5347,chr04,1562080,1563070
Gene_5348,chr04,1564070,1564777
Gene_5349,chr04,1565844,1566237
Gene_5350,chr04,1570572,1573065
Gene_5351,chr04,1574551,1577788
Gene_5352,chr04,1578578,1579183
Gene_5353,chr04,1580275,1582236
Gene_5354,chr04,1582306,1583492
Gene_5355,chr04,1584007,1588128
Gene_5356,chr04,1588557,1590071
Gene_5357,chr04,1590900,1592553
Gene_5358,chr04,1593031,1593822
Gene_5359,chr04,1595586,1597393
Gene_5360,chr04,1612420,1614819
Gene_5361,chr04,1615350,1616443
Gene_5362,chr04,1616823,1617882
Gene_5363,chr04,1618862,1619423
Gene_5364,chr04,1619946,1620582
Gene_5365,chr04,1764949,1766378
Gene_5366,chr04,1767389,1767987
Gene_5367,chr04,1768450,1769613
Gene_5368,chr04,1770121,1771445
Gene_5369,chr04,1772377,1774490
Gene_5370,chr04,1774559,1782202
Gene_5371,chr04,1784211,1785768
Gene_5372,chr04,1786292,1787255
Gene_5373,chr04,1788146,1791411
Gene_5374,chr04,1792336,1794907
Gene_5375,chr04,1796565,1798902
Gene_5376,chr04,1800693,1802640
Gene_5377,chr04,1806256,1807189
Gene_5378,chr04,1815725,1817336
Gene_5379,chr04,1818609,1820577
Gene_5380,chr04,1822059,1824396
Gene_5381,chr04,1826627,1829151
Gene_5382,chr04,1830812,1831441
Gene_5383,chr04,1831701,1833342
Gene_5384,chr04,1835304,1835965
Gene_5385,chr04,1836227,1837849
Gene_5386,chr04,1838733,1839767
Gene_5387,chr04,1841662,1842931
Gene_5388,chr04,1843662,1849660
Gene_5389,chr04,1850916,1851734
Gene_5390,chr04,1852685,1854278
Gene_5391,chr04,1855091,1856045
Gene_5392,chr04,1856529,1857272
Gene_5393,chr04,1858076,1858877
Gene_5394,chr04,1859205,1861356
Gene_5395,chr04,1862117,1863630
Gene_5396,chr04,1867623,1869969
Gene_5397,chr04,1870331,1870747
Gene_5398,chr04,1871625,1873138
Gene_5399,chr04,1873723,1874918
Gene_5400,chr04,1875928,1878423
Gene_5401,chr04,1881099,1883224
Gene_5402,chr04,1888186,1889862
Gene_5403,chr04,1890494,1894568
Gene_5404,chr04,1895386,1896334
Gene_5405,chr04,1900153,1901854
Gene_5406,chr04,1902627,1905124
Gene_5407,chr04,1905797,1906285
Gene_5408,chr04,1907745,1909873
Gene_5409,chr04,1913128,1914222
Gene_5410,chr04,1916390,1918159
Gene_5411,chr04,1961477,1963826
Gene_5412,chr04,1964583,1965372
Gene_5413,chr04,1966269,1967334
Gene_5414,chr04,1968093,1969371
Gene_5415,chr04,1970153,1971101
Gene_5416,chr04,1971754,1973865
Gene_5417,chr04,1974585,1977177
Gene_5418,chr04,1978419,1979514
Gene_5419,chr04,1979636,1980254
Gene_5420,chr04,1981109,1982805
Gene_5421,chr04,1983731,1985063
Gene_5422,chr04,1985774,1987290
Gene_5423,chr04,1988850,1990540
Gene_5424,chr04,1991919,1993480
Gene_5425,chr04,1994340,1996266
Gene_5426,chr04,1997072,1997906
Gene_5427,chr04,1998418,1999710
Gene_5428,chr04,2003387,2004910
Gene_5429,chr04,2005383,2006291
Gene_5430,chr04,2011082,2016741
Gene_5431,chr04,2017303,2017798
Gene_5432,chr04,2018289,2021560
Gene_5433,chr04,2021945,2023049
Gene_5434,chr04,2023270,2024443
Gene_5435,chr04,2025159,2026614
Gene_5436,chr04,2026765,2027437
Gene_5437,chr04,2027968,2029081
Gene_5438,chr04,2029365,2032021
Gene_5439,chr04,2032530,2033202
Gene_5440,chr04,2034806,2039557
Gene_5441,chr04,2040197,2044755
Gene_5442,chr04,2045874,2047106
Gene_5443,chr04,2047729,2048519
Gene_5444,chr04,2049849,2050391
Gene_5445,chr04,2051182,2053256
Gene_5446,chr04,2053630,2054086
Gene_5447,chr04,2054605,2055742
Gene_5448,chr04,2055980,2056836
Gene_5449,chr04,2057863,2059351
Gene_5450,chr04,2062354,2062915
Gene_5451,chr04,2064146,2066008
Gene_5452,chr04,2067694,2069719
Gene_5453,chr04,2070990,2076226
Gene_5454,chr04,2077566,2078739
Gene_5455,chr04,2082482,2084229
Gene_5456,chr04,2085426,2087818
Gene_5457,chr04,2088268,2090252
Gene_5458,chr04,2091091,2092134
Gene_5459,chr04,2093350,2095459
Gene_5460,chr04,2096827,2099634
Gene_5461,chr04,2100356,2101022
Gene_5462,chr04,2101774,2103441
Gene_5463,chr04,2104835,2105378
Gene_5464,chr04,2105641,2105976
Gene_5465,chr04,2106522,2107749
Gene_5466,chr04,2109593,2110436
Gene_5467,chr04,2111042,2111865
Gene_5468,chr04,2112130,2112583
Gene_5469,chr04,2113248,2115204
Gene_5470,chr04,2115776,2116670
Gene_5471,chr04,2117043,2120115
Gene_5472,chr04,2120255,2122122
Gene_5473,chr04,2122608,2123961
Gene_5474,chr04,2140023,2140710
Gene_5475,chr04,2141415,2142309
Gene_5476,chr04,2143021,2143866
Gene_5477,chr04,2144241,2145166
Gene_5478,chr04,2145356,2147363
Gene_5479,chr04,2155032,2155919
Gene_5480,chr04,2156825,2158398
Gene_5481,chr04,2159056,2159538
Gene_5482,chr04,2159733,2161168
Gene_5483,chr04,2162984,2165017
Gene_5484,chr04,2165431,2168714
Gene_5485,chr04,2169718,2170022
Gene_5486,chr04,2170409,2171802
Gene_5487,chr04,2174263,2177487
Gene_5488,chr04,2177901,2178555
Gene_5489,chr04,2178860,2179645
Gene_5490,chr04,2179859,2182308
Gene_5491,chr04,2183608,2184052
Gene_5492,chr04,2184121,2184919
Gene_5493,chr04,2185607,2185970
Gene_5494,chr04,2186261,2187595
Gene_5495,chr04,2188793,2189631
Gene_5496,chr04,2193764,2196101
Gene_5497,chr04,2196717,2196789
Gene_5498,chr04,2197611,2198937
Gene_5499,chr04,2202326,2205715
Gene_5500,chr04,2206740,2208272
Gene_5501,chr04,2208781,2209918
Gene_5502,chr04,2210277,2212050
Gene_5503,chr04,2213056,2213554
Gene_5504,chr04,2272772,2274173
Gene_5505,chr04,2281820,2282661
Gene_5506,chr04,2286752,2287469
Gene_5507,chr04,2289929,2291209
Gene_5508,chr04,2291446,2292043
Gene_5509,chr04,2294732,2295208
Gene_5510,chr04,2296203,2297234
Gene_5511,chr04,2326515,2329404
Gene_5512,chr04,2330577,2332137
Gene_5513,chr04,2334051,2335728
Gene_5514,chr04,2338394,2339200
Gene_5515,chr04,2340990,2342960
Gene_5516,chr04,2346190,2348755
Gene_5517,chr04,2349641,2350909
Gene_5518,chr04,2351140,2353915
Gene_5519,chr04,2354275,2354926
Gene_5520,chr04,2356638,2358168
Gene_5521,chr04,2358933,2361250
Gene_5522,chr04,2362058,2364262
Gene_5523,chr04,2367668,2370798
Gene_5524,chr04,2373743,2374890
Gene_5525,chr04,2376973,2377825
Gene_5526,chr04,2378519,2381076
Gene_5527,chr04,2382012,2383941
Gene_5528,chr04,2384956,2386172
Gene_5529,chr04,2392302,2392698
Gene_5530,chr04,2401378,2401774
Gene_5531,chr04,2404505,2404969
Gene_5532,chr04,2407027,2409227
Gene_5533,chr04,2409227,2409406
Gene_5534,chr04,2409406,2409553
Gene_5535,chr04,2409553,2409737
Gene_5536,chr04,2409737,2413532
Gene_5537,chr04,2410229,2410625
Gene_5538,chr04,2417064,2418208
Gene_5539,chr04,2418875,2419874
Gene_5540,chr04,2420478,2421240
Gene_5541,chr04,2422143,2423223
Gene_5542,chr04,2423627,2423860
Gene_5543,chr04,2425530,2425860
Gene_5544,chr04,2426104,2427626
Gene_5545,chr04,2428406,2430054
Gene_5546,chr04,2430250,2431469
Gene_5547,chr04,2431915,2433256
Gene_5548,chr04,2434127,2438523
Gene_5549,chr04,2443042,2445188
Gene_5550,chr04,2446269,2447381
Gene_5551,chr04,2448483,2449852
Gene_5552,chr04,2454390,2456794
Gene_5553,chr04,2458497,2462022
Gene_5554,chr04,2462717,2465562
Gene_5555,chr04,2466308,2469048
Gene_5556,chr04,2470374,2472831
Gene_5557,chr04,2474327,2482594
Gene_5558,chr04,2486661,2487811
Gene_5559,chr04,2488219,2489084
Gene_5560,chr04,2548450,2548978
Gene_5561,chr04,2549509,2550201
Gene_5562,chr04,2550832,2552073
Gene_5563,chr04,2553375,2556575
Gene_5564,chr04,2574335,2576074
Gene_5565,chr04,2577411,2578515
Gene_5566,chr04,2579256,2579899
Gene_5567,chr04,2580211,2582439
Gene_5568,chr04,2582719,2585903
Gene_5569,chr04,2586384,2587252
Gene_5570,chr04,2587650,2588107
Gene_5571,chr04,2588529,2590536
Gene_5572,chr04,2592460,2594910
Gene_5573,chr04,2595612,2596407
Gene_5574,chr04,2597743,2600171
Gene_5575,chr04,2601398,2602618
Gene_5576,chr04,2602993,2603970
Gene_5577,chr04,2606200,2606904
Gene_5578,chr04,2608002,2609715
Gene_5579,chr04,2610973,2612620
Gene_5580,chr04,2613552,2614104
Gene_5581,chr04,2614507,2615518
Gene_5582,chr04,2618020,2621055
Gene_5583,chr04,2621588,2622325
Gene_5584,chr04,2684952,2686072
Gene_5585,chr04,2686637,2687252
Gene_5586,chr04,2690870,2694516
Gene_5587,chr04,2695330,2697520
Gene_5588,chr04,2698954,2700788
Gene_5589,chr04,2701531,2702947
Gene_5590,chr04,2703506,2705252
Gene_5591,chr04,2705930,2706706
Gene_5592,chr04,2707690,2710111
Gene_5593,chr04,2710593,2712226
Gene_5594,chr04,2713037,2716100
Gene_5595,chr04,2735746,2736076
Gene_5596,chr04,2736556,2737728
Gene_5597,chr04,2740974,2743952
Gene_5598,chr04,2744969,2745436
Gene_5599,chr04,2745775,2748277
Gene_5600,chr04,2749795,2752504
Gene_5601,chr04,2753538,2754726
Gene_5602,chr04,2755178,2756047
Gene_5603,chr04,2756502,2759863
Gene_5604,chr04,2760654,2761872
Gene_5605,chr04,2762858,2770749
Gene_5606,chr04,2771072,2772314
Gene_5607,chr04,2772483,2773373
Gene_5608,chr04,2774234,2775639
Gene_5609,chr04,2777268,2778051
Gene_5610,chr04,2778824,2779964
Gene_5611,chr04,2790195,2791485
Gene_5612,chr04,2821934,2823658
Gene_5613,chr04,2824303,2825129
Gene_5614,chr04,2825503,2826026
Gene_5615,chr04,2827305,2828379
Gene_5616,chr04,2831957,2832377
Gene_5617,chr04,2833120,2833530
Gene_5618,chr04,2834237,2836983
Gene_5619,chr04,2837487,2838622
Gene_5620,chr04,2839471,2844956
Gene_5621,chr04,2845308,2847283
Gene_5622,chr04,2847327,2848155
Gene_5623,chr04,2903269,2903656
Gene_5624,chr04,2904311,2905239
Gene_5625,chr04,2906357,2907152
Gene_5626,chr04,2910011,2910378
Gene_5627,chr04,2910490,2910817
Gene_5628,chr04,2910840,2911669
Gene_5629,chr04,2912257,2915856
Gene_5630,chr04,2916406,2917375
Gene_5631,chr04,2917979,2921555
Gene_5632,chr04,2924350,2925702
Gene_5633,chr04,2932157,2934058
Gene_5634,chr04,2934909,2937785
Gene_5635,chr04,2938138,2941287
Gene_5636,chr04,2942008,2943997
Gene_5637,chr04,2948621,2948963
Gene_5638,chr04,2961150,2961649
Gene_5639,chr04,2962149,2963320
Gene_5640,chr04,2964060,2967206
Gene_5641,chr04,2968185,2969213
Gene_5642,chr04,2969655,2970828
Gene_5643,chr04,2971581,2973322
Gene_5644,chr04,2974840,2976991
Gene_5645,chr04,2977804,2980659
Gene_5646,chr04,2980971,2981685
Gene_5647,chr04,2981969,2983995
Gene_5648,chr04,2988384,2990691
Gene_5649,chr04,2992010,2994784
Gene_5650,chr04,2995204,2996482
Gene_5651,chr04,2997130,2999977
Gene_5652,chr04,3000198,3001248
Gene_5653,chr04,3001595,3003726
Gene_5654,chr04,3004791,3005387
Gene_5655,chr04,3005962,3006508
Gene_5656,chr04,3007167,3009592
Gene_5657,chr04,3011410,3015277
Gene_5658,chr04,3015820,3016582
Gene_5659,chr04,3018643,3019258
Gene_5660,chr04,3021561,3021860
Gene_5661,chr04,3023712,3025722
Gene_5662,chr04,3026432,3027068
Gene_5663,chr04,3027916,3033625
Gene_5664,chr04,3082318,3085209
Gene_5665,chr04,3086178,3089575
Gene_5666,chr04,3091515,3092753
Gene_5667,chr04,3093574,3095041
Gene_5668,chr04,3095904,3097090
Gene_5669,chr04,3121910,3123059
Gene_5670,chr04,3123525,3124605
Gene_5671,chr04,3125772,3127244
Gene_5672,chr04,3127499,3128183
Gene_5673,chr04,3131801,3132125
Gene_5674,chr04,3132896,3134269
Gene_5675,chr04,3134588,3136052
Gene_5676,chr04,3168831,3169824
Gene_5677,chr04,3175888,3176983
Gene_5678,chr04,3183918,3185721
Gene_5679,chr04,3186036,3187534
Gene_5680,chr04,3187696,3190484
Gene_5681,chr04,3191394,3192472
Gene_5682,chr04,3192915,3194608
Gene_5683,chr04,3195590,3196796
Gene_5684,chr04,3197753,3198302
Gene_5685,chr04,3212041,3214470
Gene_5686,chr04,3230410,3231007
Gene_5687,chr04,3231792,3237587
Gene_5688,chr04,3238708,3239679
Gene_5689,chr04,3240967,3241581
Gene_5690,chr04,3242161,3243072
Gene_5691,chr04,3243559,3246208
Gene_5692,chr04,3246809,3250704
Gene_5693,chr05,17551,18334
Gene_5694,chr05,20365,20831
Gene_5695,chr05,21835,22816
Gene_5696,chr05,36647,38315
Gene_5697,chr05,48317,49679
Gene_5698,chr05,98141,98941
Gene_5699,chr05,101183,101996
Gene_5700,chr05,145829,146544
Gene_5701,chr05,148051,148366
Gene_5702,chr05,148546,150054
Gene_5703,chr05,160997,161654
Gene_5704,chr05,175520,175814
Gene_5705,chr05,241019,241922
Gene_5706,chr05,243616,244267
Gene_5707,chr05,244786,246329
Gene_5708,chr05,276038,276980
Gene_5709,chr05,279143,280541
Gene_5710,chr05,280947,282672
Gene_5711,chr05,283593,285972
Gene_5712,chr05,287167,290014
Gene_5713,chr05,290344,292051
Gene_5714,chr05,292666,293488
Gene_5715,chr05,294416,296499
Gene_5716,chr05,297811,300811
Gene_5717,chr05,302089,304085
Gene_5718,chr05,304770,306384
Gene_5719,chr05,307373,308351
Gene_5720,chr05,309792,310953
Gene_5721,chr05,311177,312266
Gene_5722,chr05,313160,314471
Gene_5723,chr05,316532,318561
Gene_5724,chr05,320549,321658
Gene_5725,chr05,322607,323912
Gene_5726,chr05,324394,326480
Gene_5727,chr05,328026,330483
Gene_5728,chr05,331141,331867
Gene_5729,chr05,332114,334654
Gene_5730,chr05,335120,336380
Gene_5731,chr05,337162,338499
Gene_5732,chr05,342229,344146
Gene_5733,chr05,357692,359926
Gene_5734,chr05,362306,365148
Gene_5735,chr05,365720,367289
Gene_5736,chr05,368018,369428
Gene_5737,chr05,370709,375461
Gene_5738,chr05,376931,377981
Gene_5739,chr05,379990,380752
Gene_5740,chr05,381087,384541
Gene_5741,chr05,385988,387811
Gene_5742,chr05,390957,394125
Gene_5743,chr05,395463,398673
Gene_5744,chr05,400370,402277
Gene_5745,chr05,402581,403352
Gene_5746,chr05,403739,405130
Gene_5747,chr05,405693,409278
Gene_5748,chr05,411470,411965
Gene_5749,chr05,412308,412404
Gene_5750,chr05,413050,414680
Gene_5751,chr05,415268,417497
Gene_5752,chr05,418300,419948
Gene_5753,chr05,421637,425472
Gene_5754,chr05,427337,428153
Gene_5755,chr05,428708,429375
Gene_5756,chr05,429976,431344
Gene_5757,chr05,431770,433166
Gene_5758,chr05,434183,434648
Gene_5759,chr05,435314,437097
Gene_5760,chr05,437401,438572
Gene_5761,chr05,438933,439269
Gene_5762,chr05,439607,440694
Gene_5763,chr05,441001,444578
Gene_5764,chr05,448740,454819
Gene_5765,chr05,456032,457874
Gene_5766,chr05,458310,458937
Gene_5767,chr05,459413,461600
Gene_5768,chr05,462108,462502
Gene_5769,chr05,463108,463768
Gene_5770,chr05,465411,465779
Gene_5771,chr05,470615,471128
Gene_5772,chr05,485955,486419
Gene_5773,chr05,500464,500767
Gene_5774,chr05,591803,593301
Gene_5775,chr05,594308,598376
Gene_5776,chr05,598881,601149
Gene_5777,chr05,601720,603067
Gene_5778,chr05,604026,606794
Gene_5779,chr05,612902,613518
Gene_5780,chr05,614850,615799
Gene_5781,chr05,616624,617369
Gene_5782,chr05,618685,619363
Gene_5783,chr05,622221,624312
Gene_5784,chr05,625076,626285
Gene_5785,chr05,626504,627332
Gene_5786,chr05,628153,629030
Gene_5787,chr05,629570,631799
Gene_5788,chr05,632453,633287
Gene_5789,chr05,633487,634651
Gene_5790,chr05,636876,638466
Gene_5791,chr05,639520,641354
Gene_5792,chr05,643003,643716
Gene_5793,chr05,651455,655087
Gene_5794,chr05,656496,658728
Gene_5795,chr05,659750,661683
Gene_5796,chr05,666726,667237
Gene_5797,chr05,668335,669985
Gene_5798,chr05,671158,674572
Gene_5799,chr05,675638,677514
Gene_5800,chr05,678115,679708
Gene_5801,chr05,680287,682433
Gene_5802,chr05,682941,684774
Gene_5803,chr05,685092,686310
Gene_5804,chr05,686788,687676
Gene_5805,chr05,687820,690356
Gene_5806,chr05,691673,695281
Gene_5807,chr05,695845,696430
Gene_5808,chr05,697656,698849
Gene_5809,chr05,700418,701648
Gene_5810,chr05,703280,704286
Gene_5811,chr05,704924,707975
Gene_5812,chr05,710431,711917
Gene_5813,chr05,712428,712919
Gene_5814,chr05,714127,716083
Gene_5815,chr05,716918,717773
Gene_5816,chr05,718163,719335
Gene_5817,chr05,721371,723232
Gene_5818,chr05,724398,725314
Gene_5819,chr05,727089,729259
Gene_5820,chr05,729741,731226
Gene_5821,chr05,733759,738273
Gene_5822,chr05,739093,742571
Gene_5823,chr05,743517,746226
Gene_5824,chr05,747711,749788
Gene_5825,chr05,750974,754954
Gene_5826,chr05,756697,759543
Gene_5827,chr05,759847,763387
Gene_5828,chr05,763969,765675
Gene_5829,chr05,766825,767596
Gene_5830,chr05,768238,770327
Gene_5831,chr05,770368,771671
Gene_5832,chr05,772222,773050
Gene_5833,chr05,774076,775573
Gene_5834,chr05,776153,777639
Gene_5835,chr05,778383,781753
Gene_5836,chr05,783625,786760
Gene_5837,chr05,789677,791510
Gene_5838,chr05,826670,827785
Gene_5839,chr05,846537,848582
Gene_5840,chr05,849223,850550
Gene_5841,chr05,871651,873058
Gene_5842,chr05,873665,875281
Gene_5843,chr05,876299,878138
Gene_5844,chr05,878994,881059
Gene_5845,chr05,881903,885875
Gene_5846,chr05,886402,889504
Gene_5847,chr05,889715,891506
Gene_5848,chr05,891988,893494
Gene_5849,chr05,893551,894648
Gene_5850,chr05,895142,897364
Gene_5851,chr05,898396,900555
Gene_5852,chr05,900940,903506
Gene_5853,chr05,904127,905526
Gene_5854,chr05,906065,908782
Gene_5855,chr05,909209,911164
Gene_5856,chr05,959265,960491
Gene_5857,chr05,961050,969145
Gene_5858,chr05,969948,974741
Gene_5859,chr05,975898,977797
Gene_5860,chr05,980490,980856
Gene_5861,chr05,982588,983051
Gene_5862,chr05,984952,986474
Gene_5863,chr05,987265,990334
Gene_5864,chr05,990506,993432
Gene_5865,chr05,996056,998326
Gene_5866,chr05,999008,1000654
Gene_5867,chr05,1001342,1004877
Gene_5868,chr05,1006744,1007740
Gene_5869,chr05,1014458,1017920
Gene_5870,chr05,1018947,1021123
Gene_5871,chr05,1023320,1024909
Gene_5872,chr05,1025546,1026398
Gene_5873,chr05,1027730,1029671
Gene_5874,chr05,1030183,1032001
Gene_5875,chr05,1033057,1034535
Gene_5876,chr05,1034946,1037120
Gene_5877,chr05,1039138,1041430
Gene_5878,chr05,1062746,1064723
Gene_5879,chr05,1065067,1066349
Gene_5880,chr05,1066752,1067713
Gene_5881,chr05,1068139,1070881
Gene_5882,chr05,1071799,1074392
Gene_5883,chr05,1074798,1075245
Gene_5884,chr05,1076249,1077331
Gene_5885,chr05,1077521,1078466
Gene_5886,chr05,1078826,1079570
Gene_5887,chr05,1079766,1084122
Gene_5888,chr05,1084975,1089406
Gene_5889,chr05,1091673,1096938
Gene_5890,chr05,1098024,1098927
Gene_5891,chr05,1100196,1102778
Gene_5892,chr05,1103123,1104161
Gene_5893,chr05,1104859,1107444
Gene_5894,chr05,1108372,1110190
Gene_5895,chr05,1110949,1112493
Gene_5896,chr05,1113138,1115171
Gene_5897,chr05,1116752,1119873
Gene_5898,chr05,1120242,1121276
Gene_5899,chr05,1121964,1122655
Gene_5900,chr05,1124038,1127635
Gene_5901,chr05,1128674,1130396
Gene_5902,chr05,1131013,1132867
Gene_5903,chr05,1133279,1136013
Gene_5904,chr05,1136764,1137337
Gene_5905,chr05,1138370,1139745
Gene_5906,chr05,1141552,1143062
Gene_5907,chr05,1145189,1145749
Gene_5908,chr05,1148213,1150384
Gene_5909,chr05,1150791,1153274
Gene_5910,chr05,1156690,1158889
Gene_5911,chr05,1159612,1161667
Gene_5912,chr05,1162305,1162851
Gene_5913,chr05,1163540,1165361
Gene_5914,chr05,1166044,1168601
Gene_5915,chr05,1169208,1170663
Gene_5916,chr05,1171670,1173143
Gene_5917,chr05,1173660,1177374
Gene_5918,chr05,1181951,1186224
Gene_5919,chr05,1187729,1190321
Gene_5920,chr05,1191241,1194030
Gene_5921,chr05,1198283,1199273
Gene_5922,chr05,1200176,1200833
Gene_5923,chr05,1200985,1202879
Gene_5924,chr05,1204150,1206286
Gene_5925,chr05,1208023,1208298
Gene_5926,chr05,1209797,1210592
Gene_5927,chr05,1211533,1212340
Gene_5928,chr05,1214331,1216094
Gene_5929,chr05,1216432,1218601
Gene_5930,chr05,1219440,1220687
Gene_5931,chr05,1224545,1227560
Gene_5932,chr05,1228852,1231995
Gene_5933,chr05,1233075,1234168
Gene_5934,chr05,1236154,1238867
Gene_5935,chr05,1242201,1242964
Gene_5936,chr05,1243817,1245617
Gene_5937,chr05,1246877,1249266
Gene_5938,chr05,1250508,1251228
Gene_5939,chr05,1251957,1252944
Gene_5940,chr05,1253706,1255533
Gene_5941,chr05,1256318,1259466
Gene_5942,chr05,1259851,1260733
Gene_5943,chr05,1261497,1262388
Gene_5944,chr05,1264511,1269271
Gene_5945,chr05,1301100,1302611
Gene_5946,chr05,1303797,1305721
Gene_5947,chr05,1306339,1307869
Gene_5948,chr05,1308597,1310235
Gene_5949,chr05,1311290,1313975
Gene_5950,chr05,1314608,1320914
Gene_5951,chr05,1321862,1322534
Gene_5952,chr05,1326866,1330768
Gene_5953,chr05,1332388,1333560
Gene_5954,chr05,1334250,1334798
Gene_5955,chr05,1335091,1336057
Gene_5956,chr05,1337033,1339814
Gene_5957,chr05,1340334,1341120
Gene_5958,chr05,1341540,1342549
Gene_5959,chr05,1343402,1344141
Gene_5960,chr05,1344550,1348048
Gene_5961,chr05,1350060,1353251
Gene_5962,chr05,1354164,1355072
Gene_5963,chr05,1355097,1355618
Gene_5964,chr05,1356562,1358320
Gene_5965,chr05,1359881,1362902
Gene_5966,chr05,1363606,1364737
Gene_5967,chr05,1365765,1366375
Gene_5968,chr05,1369173,1369442
Gene_5969,chr05,1378205,1379399
Gene_5970,chr05,1380211,1381483
Gene_5971,chr05,1381990,1382793
Gene_5972,chr05,1384198,1386923
Gene_5973,chr05,1388062,1389035
Gene_5974,chr05,1389372,1390296
Gene_5975,chr05,1391015,1392800
Gene_5976,chr05,1393678,1395694
Gene_5977,chr05,1399086,1413822
Gene_5978,chr05,1414923,1416233
Gene_5979,chr05,1416303,1417644
Gene_5980,chr05,1417682,1418009
Gene_5981,chr05,1487285,1489276
Gene_5982,chr05,1489898,1490655
Gene_5983,chr05,1492221,1494116
Gene_5984,chr05,1494535,1494850
Gene_5985,chr05,1497860,1499592
Gene_5986,chr05,1500104,1502570
Gene_5987,chr05,1503751,1504591
Gene_5988,chr05,1505222,1509775
Gene_5989,chr05,1524163,1525843
Gene_5990,chr05,1526143,1526953
Gene_5991,chr05,1527502,1529179
Gene_5992,chr05,1529532,1531126
Gene_5993,chr05,1532312,1533386
Gene_5994,chr05,1534468,1536483
Gene_5995,chr05,1537080,1538862
Gene_5996,chr05,1541261,1544759
Gene_5997,chr05,1547120,1548792
Gene_5998,chr05,1550577,1553337
Gene_5999,chr05,1554257,1557548
Gene_6000,chr05,1559016,1560164
Gene_6001,chr05,1560670,1561969
Gene_6002,chr05,1562581,1563477
Gene_6003,chr05,1564073,1565901
Gene_6004,chr05,1566512,1568459
Gene_6005,chr05,1573895,1575064
Gene_6006,chr05,1575626,1576463
Gene_6007,chr05,1576820,1577755
Gene_6008,chr05,1578165,1581556
Gene_6009,chr05,1581999,1585702
Gene_6010,chr05,1586618,1587134
Gene_6011,chr05,1588422,1590327
Gene_6012,chr05,1590581,1591583
Gene_6013,chr05,1592750,1594499
Gene_6014,chr05,1595561,1596666
Gene_6015,chr05,1597364,1601484
Gene_6016,chr05,1601758,1604437
Gene_6017,chr05,1604899,1606569
Gene_6018,chr05,1607177,1608560
Gene_6019,chr05,1609049,1609901
Gene_6020,chr05,1609952,1611116
Gene_6021,chr05,1611649,1619948
Gene_6022,chr05,1620879,1623310
Gene_6023,chr05,1624555,1625825
Gene_6024,chr05,1626178,1628606
Gene_6025,chr05,1631056,1633324
Gene_6026,chr05,1634543,1635446
Gene_6027,chr05,1636948,1637485
Gene_6028,chr05,1639031,1640169
Gene_6029,chr05,1644426,1646341
Gene_6030,chr05,1646665,1648729
Gene_6031,chr05,1650519,1651961
Gene_6032,chr05,1652965,1656418
Gene_6033,chr05,1657778,1658972
Gene_6034,chr05,1660382,1661012
Gene_6035,chr05,1661625,1663104
Gene_6036,chr05,1663533,1664307
Gene_6037,chr05,1665484,1665575
Gene_6038,chr05,1665938,1667208
Gene_6039,chr05,1668076,1670516
Gene_6040,chr05,1671162,1676911
Gene_6041,chr05,1677420,1678456
Gene_6042,chr05,1679401,1682379
Gene_6043,chr05,1684353,1686549
Gene_6044,chr05,1687131,1688141
Gene_6045,chr05,1689405,1690900
Gene_6046,chr05,1692952,1699193
Gene_6047,chr05,1700221,1703213
Gene_6048,chr05,1703379,1708000
Gene_6049,chr05,1708955,1710650
Gene_6050,chr05,1710757,1711342
Gene_6051,chr05,1711813,1715506
Gene_6052,chr05,1717185,1718240
Gene_6053,chr05,1718507,1720271
Gene_6054,chr05,1721307,1725202
Gene_6055,chr05,1725522,1727129
Gene_6056,chr05,1727773,1729148
Gene_6057,chr05,1729322,1730222
Gene_6058,chr05,1730900,1732022
Gene_6059,chr05,1732548,1733845
Gene_6060,chr05,1759446,1761226
Gene_6061,chr05,1764140,1764734
Gene_6062,chr05,1799158,1800492
Gene_6063,chr05,1803312,1805659
