Gene,chr,start,end
Gene_5484,chr04,2165432,2168714
Gene_5485,chr04,2169719,2170022
Gene_5486,chr04,2170410,2171802
Gene_5487,chr04,2174264,2177487
Gene_5488,chr04,2177902,2178555
Gene_5489,chr04,2178861,2179645
Gene_5490,chr04,2179860,2182308
Gene_5491,chr04,2183609,2184052
Gene_5492,chr04,2184122,2184919
Gene_5493,chr04,2185608,2185970
Gene_5494,chr04,2186262,2187595
Gene_5495,chr04,2188794,2189631
Gene_5496,chr04,2193765,2196101
Gene_5497,chr04,2196718,2196789
Gene_5498,chr04,2197612,2198937
Gene_5499,chr04,2202327,2205715
Gene_5500,chr04,2206741,2208272
Gene_5501,chr04,2208782,2209918
Gene_5502,chr04,2210278,2212050
Gene_5503,chr04,2213057,2213554
Gene_5504,chr04,2272773,2274173
Gene_5505,chr04,2281821,2282661
Gene_5506,chr04,2286753,2287469
Gene_5507,chr04,2289930,2291209
Gene_5508,chr04,2291447,2292043
Gene_5509,chr04,2294733,2295208
Gene_5510,chr04,2296204,2297234
Gene_5511,chr04,2326516,2329404
Gene_5512,chr04,2330578,2332137
Gene_5513,chr04,2334052,2335728
Gene_5514,chr04,2338395,2339200
Gene_5515,chr04,2340991,2342960
Gene_5516,chr04,2346191,2348755
Gene_5517,chr04,2349642,2350909
Gene_5518,chr04,2351141,2353915
Gene_5519,chr04,2354276,2354926
Gene_5520,chr04,2356639,2358168
Gene_5521,chr04,2358934,2361250
Gene_5522,chr04,2362059,2364262
Gene_5523,chr04,2367669,2370798
Gene_5524,chr04,2373744,2374890
Gene_5525,chr04,2376974,2377825
Gene_5526,chr04,2378520,2381076
Gene_5527,chr04,2382013,2383941
Gene_5528,chr04,2384957,2386172
Gene_5529,chr04,2392303,2392698
Gene_5530,chr04,2401379,2401774
Gene_5531,chr04,2404506,2404969
Gene_5532,chr04,2407028,2409227
Gene_5533,chr04,2409228,2409406
Gene_5534,chr04,2409407,2409553
Gene_5535,chr04,2409554,2409737
Gene_5536,chr04,2409738,2413532
Gene_5537,chr04,2410230,2410625
Gene_5538,chr04,2417065,2418208
Gene_5539,chr04,2418876,2419874
Gene_5540,chr04,2420479,2421240
Gene_5541,chr04,2422144,2423223
Gene_5542,chr04,2423628,2423860
Gene_5543,chr04,2425531,2425860
Gene_5544,chr04,2426105,2427626
Gene_5545,chr04,2428407,2430054
Gene_5546,chr04,2430251,2431469
Gene_5547,chr04,2431916,2433256
Gene_5548,chr04,2434128,2438523
Gene_5549,chr04,2443043,2445188
Gene_5550,chr04,2446270,2447381
Gene_5551,chr04,2448484,2449852
Gene_5552,chr04,2454391,2456794
Gene_5553,chr04,2458498,2462022
Gene_5554,chr04,2462718,2465562
Gene_5555,chr04,2466309,2469048
Gene_5556,chr04,2470375,2472831
Gene_5557,chr04,2474328,2482594
Gene_5558,chr04,2486662,2487811
Gene_5559,chr04,2488220,2489084
Gene_5560,chr04,2548451,2548978
Gene_5561,chr04,2549510,2550201
Gene_5562,chr04,2550833,2552073
Gene_5563,chr04,2553376,2556575
Gene_5564,chr04,2574336,2576074
Gene_5565,chr04,2577412,2578515
Gene_5566,chr04,2579257,2579899
Gene_5567,chr04,2580212,2582439
Gene_5568,chr04,2582720,2585903
Gene_5569,chr04,2586385,2587252
Gene_5570,chr04,2587651,2588107
Gene_5571,chr04,2588530,2590536
Gene_5572,chr04,2592461,2594910
Gene_5573,chr04,2595613,2596407
Gene_5574,chr04,2597744,2600171
Gene_5575,chr04,2601399,2602618
Gene_5576,chr04,2602994,2603970
Gene_5577,chr04,2606201,2606904
Gene_5578,chr04,2608003,2609715
Gene_5579,chr04,2610974,2612620
Gene_5580,chr04,2613553,2614104
Gene_5581,chr04,2614508,2615518
Gene_5582,chr04,2618021,2621055
Gene_5583,chr04,2621589,2622325
Gene_5584,chr04,2684953,2686072
Gene_5585,chr04,2686638,2687252
Gene_5586,chr04,2690871,2694516
Gene_5587,chr04,2695331,2697520
Gene_5588,chr04,2698955,2700788
Gene_5589,chr04,2701532,2702947
Gene_5590,chr04,2703507,2705252
Gene_5591,chr04,2705931,2706706
Gene_5592,chr04,2707691,2710111
Gene_5593,chr04,2710594,2712226
Gene_5594,chr04,2713038,2716100
Gene_5595,chr04,2735747,2736076
Gene_5596,chr04,2736557,2737728
Gene_5597,chr04,2740975,2743952
Gene_5598,chr04,2744970,2745436
Gene_5599,chr04,2745776,2748277
Gene_5600,chr04,2749796,2752504
Gene_5601,chr04,2753539,2754726
Gene_5602,chr04,2755179,2756047
Gene_5603,chr04,2756503,2759863
Gene_5604,chr04,2760655,2761872
Gene_5605,chr04,2762859,2770749
Gene_5606,chr04,2771073,2772314
Gene_5607,chr04,2772484,2773373
Gene_5608,chr04,2774235,2775639
Gene_5609,chr04,2777269,2778051
Gene_5610,chr04,2778825,2779964
Gene_5611,chr04,2790196,2791485
Gene_5612,chr04,2821935,2823658
Gene_5613,chr04,2824304,2825129
Gene_5614,chr04,2825504,2826026
Gene_5615,chr04,2827306,2828379
Gene_5616,chr04,2831958,2832377
Gene_5617,chr04,2833121,2833530
Gene_5618,chr04,2834238,2836983
Gene_5619,chr04,2837488,2838622
Gene_5620,chr04,2839472,2844956
Gene_5621,chr04,2845309,2847283
Gene_5622,chr04,2847328,2848155
Gene_5623,chr04,2903270,2903656
Gene_5624,chr04,2904312,2905239
Gene_5625,chr04,2906358,2907152
Gene_5626,chr04,2910012,2910378
Gene_5627,chr04,2910491,2910817
Gene_5628,chr04,2910841,2911669
Gene_5629,chr04,2912258,2915856
Gene_5630,chr04,2916407,2917375
Gene_5631,chr04,2917980,2921555
Gene_5632,chr04,2924351,2925702
Gene_5633,chr04,2932158,2934058
Gene_5634,chr04,2934910,2937785
Gene_5635,chr04,2938139,2941287
Gene_5636,chr04,2942009,2943997
Gene_5637,chr04,2948622,2948963
Gene_5638,chr04,2961151,2961649
Gene_5639,chr04,2962150,2963320
Gene_5640,chr04,2964061,2967206
Gene_5641,chr04,2968186,2969213
Gene_5642,chr04,2969656,2970828
Gene_5643,chr04,2971582,2973322
Gene_5644,chr04,2974841,2976991
Gene_5645,chr04,2977805,2980659
Gene_5646,chr04,2980972,2981685
Gene_5647,chr04,2981970,2983995
Gene_5648,chr04,2988385,2990691
Gene_5649,chr04,2992011,2994784
Gene_5650,chr04,2995205,2996482
Gene_5651,chr04,2997131,2999977
Gene_5652,chr04,3000199,3001248
Gene_5653,chr04,3001596,3003726
Gene_5654,chr04,3004792,3005387
Gene_5655,chr04,3005963,3006508
Gene_5656,chr04,3007168,3009592
Gene_5657,chr04,3011411,3015277
Gene_5658,chr04,3015821,3016582
Gene_5659,chr04,3018644,3019258
Gene_5660,chr04,3021562,3021860
Gene_5661,chr04,3023713,3025722
Gene_5662,chr04,3026433,3027068
Gene_5663,chr04,3027917,3033625
Gene_5664,chr04,3082319,3085209
Gene_5665,chr04,3086179,3089575
Gene_5666,chr04,3091516,3092753
Gene_5667,chr04,3093575,3095041
Gene_5668,chr04,3095905,3097090
Gene_5669,chr04,3121911,3123059
Gene_5670,chr04,3123526,3124605
Gene_5671,chr04,3125773,3127244
Gene_5672,chr04,3127500,3128183
Gene_5673,chr04,3131802,3132125
Gene_5674,chr04,3132897,3134269
Gene_5675,chr04,3134589,3136052
Gene_5676,chr04,3168832,3169824
Gene_5677,chr04,3175889,3176983
Gene_5678,chr04,3183919,3185721
Gene_5679,chr04,3186037,3187534
Gene_5680,chr04,3187697,3190484
Gene_5681,chr04,3191395,3192472
Gene_5682,chr04,3192916,3194608
Gene_5683,chr04,3195591,3196796
Gene_5684,chr04,3197754,3198302
Gene_5685,chr04,3212042,3214470
Gene_5686,chr04,3230411,3231007
Gene_5687,chr04,3231793,3237587
Gene_5688,chr04,3238709,3239679
Gene_5689,chr04,3240968,3241581
Gene_5690,chr04,3242162,3243072
Gene_5691,chr04,3243560,3246208
Gene_5692,chr04,3246810,3250704
Gene_5693,chr05,17552,18334
Gene_5694,chr05,20366,20831
Gene_5695,chr05,21836,22816
Gene_5696,chr05,36648,38315
Gene_5697,chr05,48318,49679
Gene_5698,chr05,98142,98941
Gene_5699,chr05,101184,101996
Gene_5700,chr05,145830,146544
Gene_5701,chr05,148052,148366
Gene_5702,chr05,148547,150054
Gene_5703,chr05,160998,161654
Gene_5704,chr05,175521,175814
Gene_5705,chr05,241020,241922
Gene_5706,chr05,243617,244267
Gene_5707,chr05,244787,246329
Gene_5708,chr05,276039,276980
Gene_5709,chr05,279144,280541
Gene_5710,chr05,280948,282672
Gene_5711,chr05,283594,285972
Gene_5712,chr05,287168,290014
Gene_5713,chr05,290345,292051
Gene_5714,chr05,292667,293488
Gene_5715,chr05,294417,296499
Gene_5716,chr05,297812,300811
Gene_5717,chr05,302090,304085
Gene_5718,chr05,304771,306384
Gene_5719,chr05,307374,308351
Gene_5720,chr05,309793,310953
Gene_5721,chr05,311178,312266
Gene_5722,chr05,313161,314471
Gene_5723,chr05,316533,318561
Gene_5724,chr05,320550,321658
Gene_5725,chr05,322608,323912
Gene_5726,chr05,324395,326480
Gene_5727,chr05,328027,330483
Gene_5728,chr05,331142,331867
Gene_5729,chr05,332115,334654
Gene_5730,chr05,335121,336380
Gene_5731,chr05,337163,338499
Gene_5732,chr05,342230,344146
Gene_5733,chr05,357693,359926
Gene_5734,chr05,362307,365148
Gene_5735,chr05,365721,367289
Gene_5736,chr05,368019,369428
Gene_5737,chr05,370710,375461
Gene_5738,chr05,376932,377981
Gene_5739,chr05,379991,380752
Gene_5740,chr05,381088,384541
Gene_5741,chr05,385989,387811
Gene_5742,chr05,390958,394125
Gene_5743,chr05,395464,398673
Gene_5744,chr05,400371,402277
Gene_5745,chr05,402582,403352
Gene_5746,chr05,403740,405130
Gene_5747,chr05,405694,409278
Gene_5748,chr05,411471,411965
Gene_5749,chr05,412309,412404
Gene_5750,chr05,413051,414680
Gene_5751,chr05,415269,417497
Gene_5752,chr05,418301,419948
Gene_5753,chr05,421638,425472
Gene_5754,chr05,427338,428153
Gene_5755,chr05,428709,429375
Gene_5756,chr05,429977,431344
Gene_5757,chr05,431771,433166
Gene_5758,chr05,434184,434648
Gene_5759,chr05,435315,437097
Gene_5760,chr05,437402,438572
Gene_5761,chr05,438934,439269
Gene_5762,chr05,439608,440694
Gene_5763,chr05,441002,444578
Gene_5764,chr05,448741,454819
Gene_5765,chr05,456033,457874
Gene_5766,chr05,458311,458937
Gene_5767,chr05,459414,461600
Gene_5768,chr05,462109,462502
Gene_5769,chr05,463109,463768
Gene_5770,chr05,465412,465779
Gene_5771,chr05,470616,471128
Gene_5772,chr05,485956,486419
Gene_5773,chr05,500465,500767
Gene_5774,chr05,591804,593301
Gene_5775,chr05,594309,598376
Gene_5776,chr05,598882,601149
Gene_5777,chr05,601721,603067
Gene_5778,chr05,604027,606794
Gene_5779,chr05,612903,613518
Gene_5780,chr05,614851,615799
Gene_5781,chr05,616625,617369
Gene_5782,chr05,618686,619363
Gene_5783,chr05,622222,624312
Gene_5784,chr05,625077,626285
Gene_5785,chr05,626505,627332
Gene_5786,chr05,628154,629030
Gene_5787,chr05,629571,631799
Gene_5788,chr05,632454,633287
Gene_5789,chr05,633488,634651
Gene_5790,chr05,636877,638466
Gene_5791,chr05,639521,641354
Gene_5792,chr05,643004,643716
Gene_5793,chr05,651456,655087
Gene_5794,chr05,656497,658728
Gene_5795,chr05,659751,661683
Gene_5796,chr05,666727,667237
Gene_5797,chr05,668336,669985
Gene_5798,chr05,671159,674572
Gene_5799,chr05,675639,677514
Gene_5800,chr05,678116,679708
Gene_5801,chr05,680288,682433
Gene_5802,chr05,682942,684774
Gene_5803,chr05,685093,686310
Gene_5804,chr05,686789,687676
Gene_5805,chr05,687821,690356
Gene_5806,chr05,691674,695281
Gene_5807,chr05,695846,696430
Gene_5808,chr05,697657,698849
Gene_5809,chr05,700419,701648
Gene_5810,chr05,703281,704286
Gene_5811,chr05,704925,707975
Gene_5812,chr05,710432,711917
Gene_5813,chr05,712429,712919
Gene_5814,chr05,714128,716083
Gene_5815,chr05,716919,717773
Gene_5816,chr05,718164,719335
Gene_5817,chr05,721372,723232
Gene_5818,chr05,724399,725314
Gene_5819,chr05,727090,729259
Gene_5820,chr05,729742,731226
Gene_5821,chr05,733760,738273
Gene_5822,chr05,739094,742571
Gene_5823,chr05,743518,746226
Gene_5824,chr05,747712,749788
Gene_5825,chr05,750975,754954
Gene_5826,chr05,756698,759543
Gene_5827,chr05,759848,763387
Gene_5828,chr05,763970,765675
Gene_5829,chr05,766826,767596
Gene_5830,chr05,768239,770327
Gene_5831,chr05,770369,771671
Gene_5832,chr05,772223,773050
Gene_5833,chr05,774077,775573
Gene_5834,chr05,776154,777639
Gene_5835,chr05,778384,781753
Gene_5836,chr05,783626,786760
Gene_5837,chr05,789678,791510
Gene_5838,chr05,826671,827785
Gene_5839,chr05,846538,848582
Gene_5840,chr05,849224,850550
Gene_5841,chr05,871652,873058
Gene_5842,chr05,873666,875281
Gene_5843,chr05,876300,878138
Gene_5844,chr05,878995,881059
Gene_5845,chr05,881904,885875
Gene_5846,chr05,886403,889504
Gene_5847,chr05,889716,891506
Gene_5848,chr05,891989,893494
Gene_5849,chr05,893552,894648
Gene_5850,chr05,895143,897364
Gene_5851,chr05,898397,900555
Gene_5852,chr05,900941,903506
Gene_5853,chr05,904128,905526
Gene_5854,chr05,906066,908782
Gene_5855,chr05,909210,911164
Gene_5856,chr05,959266,960491
Gene_5857,chr05,961051,969145
Gene_5858,chr05,969949,974741
Gene_5859,chr05,975899,977797
Gene_5860,chr05,980491,980856
Gene_5861,chr05,982589,983051
Gene_5862,chr05,984953,986474
Gene_5863,chr05,987266,990334
Gene_5864,chr05,990507,993432
Gene_5865,chr05,996057,998326
Gene_5866,chr05,999009,1000654
Gene_5867,chr05,1001343,1004877
Gene_5868,chr05,1006745,1007740
Gene_5869,chr05,1014459,1017920
Gene_5870,chr05,1018948,1021123
Gene_5871,chr05,1023321,1024909
Gene_5872,chr05,1025547,1026398
Gene_5873,chr05,1027731,1029671
Gene_5874,chr05,1030184,1032001
Gene_5875,chr05,1033058,1034535
Gene_5876,chr05,1034947,1037120
Gene_5877,chr05,1039139,1041430
Gene_5878,chr05,1062747,1064723
Gene_5879,chr05,1065068,1066349
Gene_5880,chr05,1066753,1067713
Gene_5881,chr05,1068140,1070881
Gene_5882,chr05,1071800,1074392
Gene_5883,chr05,1074799,1075245
Gene_5884,chr05,1076250,1077331
Gene_5885,chr05,1077522,1078466
Gene_5886,chr05,1078827,1079570
Gene_5887,chr05,1079767,1084122
Gene_5888,chr05,1084976,1089406
Gene_5889,chr05,1091674,1096938
Gene_5890,chr05,1098025,1098927
Gene_5891,chr05,1100197,1102778
Gene_5892,chr05,1103124,1104161
Gene_5893,chr05,1104860,1107444
Gene_5894,chr05,1108373,1110190
Gene_5895,chr05,1110950,1112493
Gene_5896,chr05,1113139,1115171
Gene_5897,chr05,1116753,1119873
Gene_5898,chr05,1120243,1121276
Gene_5899,chr05,1121965,1122655
Gene_5900,chr05,1124039,1127635
Gene_5901,chr05,1128675,1130396
Gene_5902,chr05,1131014,1132867
Gene_5903,chr05,1133280,1136013
Gene_5904,chr05,1136765,1137337
Gene_5905,chr05,1138371,1139745
Gene_5906,chr05,1141553,1143062
Gene_5907,chr05,1145190,1145749
Gene_5908,chr05,1148214,1150384
Gene_5909,chr05,1150792,1153274
Gene_5910,chr05,1156691,1158889
Gene_5911,chr05,1159613,1161667
Gene_5912,chr05,1162306,1162851
Gene_5913,chr05,1163541,1165361
Gene_5914,chr05,1166045,1168601
Gene_5915,chr05,1169209,1170663
Gene_5916,chr05,1171671,1173143
Gene_5917,chr05,1173661,1177374
Gene_5918,chr05,1181952,1186224
Gene_5919,chr05,1187730,1190321
Gene_5920,chr05,1191242,1194030
Gene_5921,chr05,1198284,1199273
Gene_5922,chr05,1200177,1200833
Gene_5923,chr05,1200986,1202879
Gene_5924,chr05,1204151,1206286
Gene_5925,chr05,1208024,1208298
Gene_5926,chr05,1209798,1210592
Gene_5927,chr05,1211534,1212340
Gene_5928,chr05,1214332,1216094
Gene_5929,chr05,1216433,1218601
Gene_5930,chr05,1219441,1220687
Gene_5931,chr05,1224546,1227560
Gene_5932,chr05,1228853,1231995
Gene_5933,chr05,1233076,1234168
Gene_5934,chr05,1236155,1238867
Gene_5935,chr05,1242202,1242964
Gene_5936,chr05,1243818,1245617
Gene_5937,chr05,1246878,1249266
Gene_5938,chr05,1250509,1251228
Gene_5939,chr05,1251958,1252944
Gene_5940,chr05,1253707,1255533
Gene_5941,chr05,1256319,1259466
Gene_5942,chr05,1259852,1260733
Gene_5943,chr05,1261498,1262388
Gene_5944,chr05,1264512,1269271
Gene_5945,chr05,1301101,1302611
Gene_5946,chr05,1303798,1305721
Gene_5947,chr05,1306340,1307869
Gene_5948,chr05,1308598,1310235
Gene_5949,chr05,1311291,1313975
Gene_5950,chr05,1314609,1320914
Gene_5951,chr05,1321863,1322534
Gene_5952,chr05,1326867,1330768
Gene_5953,chr05,1332389,1333560
Gene_5954,chr05,1334251,1334798
Gene_5955,chr05,1335092,1336057
Gene_5956,chr05,1337034,1339814
Gene_5957,chr05,1340335,1341120
Gene_5958,chr05,1341541,1342549
Gene_5959,chr05,1343403,1344141
Gene_5960,chr05,1344551,1348048
Gene_5961,chr05,1350061,1353251
Gene_5962,chr05,1354165,1355072
Gene_5963,chr05,1355098,1355618
Gene_5964,chr05,1356563,1358320
Gene_5965,chr05,1359882,1362902
Gene_5966,chr05,1363607,1364737
Gene_5967,chr05,1365766,1366375
Gene_5968,chr05,1369174,1369442
Gene_5969,chr05,1378206,1379399
Gene_5970,chr05,1380212,1381483
Gene_5971,chr05,1381991,1382793
Gene_5972,chr05,1384199,1386923
Gene_5973,chr05,1388063,1389035
Gene_5974,chr05,1389373,1390296
Gene_5975,chr05,1391016,1392800
Gene_5976,chr05,1393679,1395694
Gene_5977,chr05,1399087,1413822
Gene_5978,chr05,1414924,1416233
Gene_5979,chr05,1416304,1417644
Gene_5980,chr05,1417683,1418009
Gene_5981,chr05,1487286,1489276
Gene_5982,chr05,1489899,1490655
Gene_5983,chr05,1492222,1494116
Gene_5984,chr05,1494536,1494850
Gene_5985,chr05,1497861,1499592
Gene_5986,chr05,1500105,1502570
Gene_5987,chr05,1503752,1504591
Gene_5988,chr05,1505223,1509775
Gene_5989,chr05,1524164,1525843
Gene_5990,chr05,1526144,1526953
Gene_5991,chr05,1527503,1529179
Gene_5992,chr05,1529533,1531126
Gene_5993,chr05,1532313,1533386
Gene_5994,chr05,1534469,1536483
Gene_5995,chr05,1537081,1538862
Gene_5996,chr05,1541262,1544759
Gene_5997,chr05,1547121,1548792
Gene_5998,chr05,1550578,1553337
Gene_5999,chr05,1554258,1557548
Gene_6000,chr05,1559017,1560164
Gene_6001,chr05,1560671,1561969
Gene_6002,chr05,1562582,1563477
Gene_6003,chr05,1564074,1565901
Gene_6004,chr05,1566513,1568459
Gene_6005,chr05,1573896,1575064
Gene_6006,chr05,1575627,1576463
Gene_6007,chr05,1576821,1577755
Gene_6008,chr05,1578166,1581556
Gene_6009,chr05,1582000,1585702
Gene_6010,chr05,1586619,1587134
Gene_6011,chr05,1588423,1590327
Gene_6012,chr05,1590582,1591583
Gene_6013,chr05,1592751,1594499
Gene_6014,chr05,1595562,1596666
Gene_6015,chr05,1597365,1601484
Gene_6016,chr05,1601759,1604437
Gene_6017,chr05,1604900,1606569
Gene_6018,chr05,1607178,1608560
Gene_6019,chr05,1609050,1609901
Gene_6020,chr05,1609953,1611116
Gene_6021,chr05,1611650,1619948
Gene_6022,chr05,1620880,1623310
Gene_6023,chr05,1624556,1625825
Gene_6024,chr05,1626179,1628606
Gene_6025,chr05,1631057,1633324
Gene_6026,chr05,1634544,1635446
Gene_6027,chr05,1636949,1637485
Gene_6028,chr05,1639032,1640169
Gene_6029,chr05,1644427,1646341
Gene_6030,chr05,1646666,1648729
Gene_6031,chr05,1650520,1651961
Gene_6032,chr05,1652966,1656418
Gene_6033,chr05,1657779,1658972
Gene_6034,chr05,1660383,1661012
Gene_6035,chr05,1661626,1663104
Gene_6036,chr05,1663534,1664307
Gene_6037,chr05,1665485,1665575
Gene_6038,chr05,1665939,1667208
Gene_6039,chr05,1668077,1670516
Gene_6040,chr05,1671163,1676911
Gene_6041,chr05,1677421,1678456
Gene_6042,chr05,1679402,1682379
Gene_6043,chr05,1684354,1686549
Gene_6044,chr05,1687132,1688141
Gene_6045,chr05,1689406,1690900
Gene_6046,chr05,1692953,1699193
Gene_6047,chr05,1700222,1703213
Gene_6048,chr05,1703380,1708000
Gene_6049,chr05,1708956,1710650
Gene_6050,chr05,1710758,1711342
Gene_6051,chr05,1711814,1715506
Gene_6052,chr05,1717186,1718240
Gene_6053,chr05,1718508,1720271
Gene_6054,chr05,1721308,1725202
Gene_6055,chr05,1725523,1727129
Gene_6056,chr05,1727774,1729148
Gene_6057,chr05,1729323,1730222
Gene_6058,chr05,1730901,1732022
Gene_6059,chr05,1732549,1733845
Gene_6060,chr05,1759447,1761226
Gene_6061,chr05,1764141,1764734
Gene_6062,chr05,1799159,1800492
Gene_6063,chr05,1803313,1805659
Gene_6064,chr05,1806234,1807460
Gene_6065,chr05,1808306,1809956
Gene_6066,chr05,1810399,1810472
Gene_6067,chr05,1810897,1812534
Gene_6068,chr05,1813234,1814992
Gene_6069,chr05,1815904,1818266
Gene_6070,chr05,1819769,1820534
Gene_6071,chr05,1822801,1825030
Gene_6072,chr05,1825840,1826960
Gene_6073,chr05,1827860,1829030
Gene_6074,chr05,1830266,1832934
Gene_6075,chr05,1833159,1833843
Gene_6076,chr05,1836273,1837544
Gene_6077,chr05,1840275,1841585
Gene_6078,chr05,1842169,1844335
Gene_6079,chr05,1844951,1849012
Gene_6080,chr05,1850677,1852142
Gene_6081,chr05,1859715,1860749
Gene_6082,chr05,1863239,1863550
Gene_6083,chr05,1863846,1864795
Gene_6084,chr05,1865362,1866533
Gene_6085,chr05,1866779,1867998
Gene_6086,chr05,1868923,1869843
Gene_6087,chr05,1870890,1872650
Gene_6088,chr05,1873454,1877350
Gene_6089,chr05,1877634,1878571
Gene_6090,chr05,1878958,1879329
Gene_6091,chr05,1879414,1880566
Gene_6092,chr05,1881097,1884635
Gene_6093,chr05,1885294,1885899
Gene_6094,chr05,1886270,1887481
Gene_6095,chr05,1888654,1890667
Gene_6096,chr05,1891409,1892023
Gene_6097,chr05,1893553,1896675
Gene_6098,chr05,1910703,1913998
Gene_6099,chr05,1977411,1978827
Gene_6100,chr05,1979649,1979942
Gene_6101,chr05,1989155,1989965
Gene_6102,chr05,1999304,2000328
Gene_6103,chr05,2000690,2006904
Gene_6104,chr05,2006939,2008353
Gene_6105,chr05,2008850,2010364
Gene_6106,chr05,2011064,2012954
Gene_6107,chr05,2013258,2014066
Gene_6108,chr05,2014714,2016394
Gene_6109,chr05,2016839,2017881
Gene_6110,chr05,2017972,2020972
Gene_6111,chr05,2021540,2022741
Gene_6112,chr05,2023235,2028641
Gene_6113,chr05,2030866,2032322
Gene_6114,chr05,2075100,2075600
Gene_6115,chr05,2076477,2079258
Gene_6116,chr05,2080129,2081264
Gene_6117,chr05,2084058,2086190
Gene_6118,chr05,2087952,2089459
Gene_6119,chr05,2090271,2091623
Gene_6120,chr05,2091768,2092861
Gene_6121,chr05,2094408,2099720
Gene_6122,chr05,2101404,2103309
Gene_6123,chr05,2103690,2110404
Gene_6124,chr05,2111588,2121494
Gene_6125,chr05,2121830,2123300
Gene_6126,chr05,2124229,2125554
Gene_6127,chr05,2125981,2127705
Gene_6128,chr05,2128182,2129871
Gene_6129,chr05,2130072,2132966
Gene_6130,chr05,2133778,2136883
Gene_6131,chr05,2138819,2140380
Gene_6132,chr05,2141658,2142671
Gene_6133,chr05,2142814,2143233
Gene_6134,chr05,2144435,2146576
Gene_6135,chr05,2146787,2148284
Gene_6136,chr05,2149457,2151329
Gene_6137,chr05,2151537,2152403
Gene_6138,chr05,2156794,2162115
Gene_6139,chr05,2163226,2166152
Gene_6140,chr05,2166827,2169715
Gene_6141,chr05,2171203,2172405
Gene_6142,chr05,2172958,2184973
Gene_6143,chr05,2208726,2210359
Gene_6144,chr05,2211205,2213028
Gene_6145,chr05,2213676,2214966
Gene_6146,chr05,2218564,2219712
Gene_6147,chr05,2220278,2220603
Gene_6148,chr05,2222393,2223969
Gene_6149,chr05,2225202,2226154
Gene_6150,chr05,2227473,2230420
Gene_6151,chr05,2231084,2235544
Gene_6152,chr05,2235568,2236187
Gene_6153,chr05,2237238,2239478
Gene_6154,chr05,2240697,2240790
Gene_6155,chr05,2249198,2253692
Gene_6156,chr05,2255302,2256868
Gene_6157,chr05,2257038,2259064
Gene_6158,chr05,2259584,2260530
Gene_6159,chr05,2260939,2262035
Gene_6160,chr05,2262479,2263393
Gene_6161,chr05,2279913,2280677
Gene_6162,chr05,2356582,2358325
Gene_6163,chr05,2359794,2360642
Gene_6164,chr05,2361239,2364141
Gene_6165,chr05,2368131,2369502
Gene_6166,chr05,2371820,2372672
Gene_6167,chr05,2376471,2377295
Gene_6168,chr05,2382260,2386472
Gene_6169,chr05,2387221,2388147
Gene_6170,chr05,2388495,2389479
Gene_6171,chr05,2390022,2390966
Gene_6172,chr05,2392763,2396136
Gene_6173,chr05,2398464,2400128
Gene_6174,chr05,2400416,2401648
Gene_6175,chr05,2402103,2402479
Gene_6176,chr05,2407982,2408824
Gene_6177,chr05,2452963,2454088
Gene_6178,chr05,2455108,2457590
Gene_6179,chr05,2458678,2459565
Gene_6180,chr05,2460910,2461911
Gene_6181,chr05,2508716,2510158
Gene_6182,chr05,2512146,2512720
Gene_6183,chr05,2513023,2513605
Gene_6184,chr05,2625194,2625266
Gene_6185,chr05,2626715,2629183
Gene_6186,chr05,2629575,2630747
Gene_6187,chr05,2632378,2634803
Gene_6188,chr05,2636148,2638919
Gene_6189,chr05,2640787,2642085
Gene_6190,chr05,2642799,2643683
Gene_6191,chr05,2644490,2647395
Gene_6192,chr05,2648919,2652125
Gene_6193,chr05,2652655,2655616
Gene_6194,chr05,2655908,2659019
Gene_6195,chr05,2659444,2661294
Gene_6196,chr05,2664459,2667303
Gene_6197,chr05,2674600,2677670
Gene_6198,chr05,2681104,2682510
Gene_6199,chr05,2683594,2685126
Gene_6200,chr05,2686263,2692577
Gene_6201,chr05,2695954,2701730
Gene_6202,chr05,2702406,2703091
Gene_6203,chr05,2703512,2705356
Gene_6204,chr05,2705955,2709157
Gene_6205,chr05,2709586,2711638
Gene_6206,chr05,2712349,2713671
Gene_6207,chr05,2716951,2718895
Gene_6208,chr05,2720167,2720903
Gene_6209,chr05,2721585,2722281
Gene_6210,chr05,2722694,2724119
Gene_6211,chr05,2724523,2725869
Gene_6212,chr05,2726631,2729325
Gene_6213,chr05,2732662,2733471
Gene_6214,chr05,2748282,2749490
Gene_6215,chr05,2750454,2755206
Gene_6216,chr05,2755856,2756980
Gene_6217,chr05,2757273,2758052
Gene_6218,chr05,2758462,2761347
Gene_6219,chr05,2761529,2762418
Gene_6220,chr05,2762882,2763440
Gene_6221,chr05,2763965,2764846
Gene_6222,chr05,2765329,2767520
Gene_6223,chr05,2767815,2768491
Gene_6224,chr05,2768509,2769724
Gene_6225,chr05,2770208,2775016
Gene_6226,chr05,2775448,2776516
Gene_6227,chr05,2777824,2781030
Gene_6228,chr05,2782779,2784164
Gene_6229,chr05,2784933,2786463
Gene_6230,chr05,2790947,2792443
Gene_6231,chr05,2793815,2797245
Gene_6232,chr05,2799317,2800644
Gene_6233,chr05,2805817,2807005
Gene_6234,chr05,2807673,2808775
Gene_6235,chr05,2809210,2811982
Gene_6236,chr05,2812486,2813091
Gene_6237,chr05,2813554,2813979
