Gene,chr,start,end
Gene_5556,chr4,2992011,2994784
Gene_5557,chr4,2995205,2996482
Gene_5558,chr4,2997131,2999977
Gene_5559,chr4,3000199,3001248
Gene_5560,chr4,3001596,3003726
Gene_5561,chr4,3004792,3005387
Gene_5562,chr4,3005963,3006508
Gene_5563,chr4,3007168,3009592
Gene_5564,chr4,3011411,3015277
Gene_5565,chr4,3015821,3016582
Gene_5566,chr4,3018644,3019258
Gene_5567,chr4,3021562,3021860
Gene_5568,chr4,3023713,3025722
Gene_5569,chr4,3026433,3027068
Gene_5570,chr4,3027917,3033625
Gene_5571,chr4,3082319,3085209
Gene_5572,chr4,3086179,3089575
Gene_5573,chr4,3091516,3092753
Gene_5574,chr4,3093575,3095041
Gene_5575,chr4,3095905,3097090
Gene_5576,chr4,3121911,3123059
Gene_5577,chr4,3123526,3124605
Gene_5578,chr4,3125773,3127244
Gene_5579,chr4,3127500,3128183
Gene_5580,chr4,3131802,3132125
Gene_5581,chr4,3132897,3134269
Gene_5582,chr4,3134589,3136052
Gene_5583,chr4,3168832,3169824
Gene_5584,chr4,3175889,3176983
Gene_5585,chr4,3183919,3185721
Gene_5586,chr4,3186037,3187534
Gene_5587,chr4,3187697,3190484
Gene_5588,chr4,3191395,3192472
Gene_5589,chr4,3192916,3194608
Gene_5590,chr4,3195591,3196796
Gene_5591,chr4,3197754,3198302
Gene_5592,chr4,3212042,3214470
Gene_5593,chr4,3230411,3231007
Gene_5594,chr4,3231793,3237587
Gene_5595,chr4,3238709,3239679
Gene_5596,chr4,3240968,3241581
Gene_5597,chr4,3242162,3243072
Gene_5598,chr4,3243560,3246208
Gene_5599,chr4,3246810,3250704
Gene_5600,chr5,17552,18334
Gene_5601,chr5,20366,20831
Gene_5602,chr5,21836,22816
Gene_5603,chr5,36648,38315
Gene_5604,chr5,48318,49679
Gene_5605,chr5,98142,98941
Gene_5606,chr5,101184,101996
Gene_5607,chr5,145830,146544
Gene_5608,chr5,148052,148366
Gene_5609,chr5,148547,150054
Gene_5610,chr5,160998,161654
Gene_5611,chr5,175521,175814
Gene_5612,chr5,241020,241922
Gene_5613,chr5,243617,244267
Gene_5614,chr5,244787,246329
Gene_5615,chr5,276039,276980
Gene_5616,chr5,279144,280541
Gene_5617,chr5,280948,282672
Gene_5618,chr5,283594,285972
Gene_5619,chr5,287168,290014
Gene_5620,chr5,290345,292051
Gene_5621,chr5,292667,293488
Gene_5622,chr5,294417,296499
Gene_5623,chr5,297812,300811
Gene_5624,chr5,302090,304085
Gene_5625,chr5,304771,306384
Gene_5626,chr5,307374,308351
Gene_5627,chr5,309793,310953
Gene_5628,chr5,311178,312266
Gene_5629,chr5,313161,314471
Gene_5630,chr5,316533,318561
Gene_5631,chr5,320550,321658
Gene_5632,chr5,322608,323912
Gene_5633,chr5,324395,326480
Gene_5634,chr5,328027,330483
Gene_5635,chr5,331142,331867
Gene_5636,chr5,332115,334654
Gene_5637,chr5,335121,336380
Gene_5638,chr5,337163,338499
Gene_5639,chr5,342230,344146
Gene_5640,chr5,357693,359926
Gene_5641,chr5,362307,365148
Gene_5642,chr5,365721,367289
Gene_5643,chr5,368019,369428
Gene_5644,chr5,370710,375461
Gene_5645,chr5,376932,377981
Gene_5646,chr5,379991,380752
Gene_5647,chr5,381088,384541
Gene_5648,chr5,385989,387811
Gene_5649,chr5,390958,394125
Gene_5650,chr5,395464,398673
Gene_5651,chr5,400371,402277
Gene_5652,chr5,402582,403352
Gene_5653,chr5,403740,405130
Gene_5654,chr5,405694,409278
Gene_5655,chr5,411471,411965
Gene_5656,chr5,413051,414680
Gene_5657,chr5,415269,417497
Gene_5658,chr5,418301,419948
Gene_5659,chr5,421638,425472
Gene_5660,chr5,427338,428153
Gene_5661,chr5,428709,429375
Gene_5662,chr5,429977,431344
Gene_5663,chr5,431771,433166
Gene_5664,chr5,434184,434648
Gene_5665,chr5,435315,437097
Gene_5666,chr5,437402,438572
Gene_5667,chr5,438934,439269
Gene_5668,chr5,439608,440694
Gene_5669,chr5,441002,444578
Gene_5670,chr5,448741,454819
Gene_5671,chr5,456033,457874
Gene_5672,chr5,458311,458937
Gene_5673,chr5,459414,461600
Gene_5674,chr5,462109,462502
Gene_5675,chr5,463109,463768
Gene_5676,chr5,465412,465779
Gene_5677,chr5,470616,471128
Gene_5678,chr5,485956,486419
Gene_5679,chr5,500465,500767
Gene_5680,chr5,591804,593301
Gene_5681,chr5,594309,598376
Gene_5682,chr5,598882,601149
Gene_5683,chr5,601721,603067
Gene_5684,chr5,604027,606794
Gene_5685,chr5,612903,613518
Gene_5686,chr5,614851,615799
Gene_5687,chr5,616625,617369
Gene_5688,chr5,618686,619363
Gene_5689,chr5,622222,624312
Gene_5690,chr5,625077,626285
Gene_5691,chr5,626505,627332
Gene_5692,chr5,628154,629030
Gene_5693,chr5,629571,631799
Gene_5694,chr5,632454,633287
Gene_5695,chr5,633488,634651
Gene_5696,chr5,636877,638466
Gene_5697,chr5,639521,641354
Gene_5698,chr5,643004,643716
Gene_5699,chr5,651456,655087
Gene_5700,chr5,656497,658728
Gene_5701,chr5,659751,661683
Gene_5702,chr5,666727,667237
Gene_5703,chr5,668336,669985
Gene_5704,chr5,671159,674572
Gene_5705,chr5,675639,677514
Gene_5706,chr5,678116,679708
Gene_5707,chr5,680288,682433
Gene_5708,chr5,682942,684774
Gene_5709,chr5,685093,686310
Gene_5710,chr5,686789,687676
Gene_5711,chr5,687821,690356
Gene_5712,chr5,691674,695281
Gene_5713,chr5,695846,696430
Gene_5714,chr5,697657,698849
Gene_5715,chr5,700419,701648
Gene_5716,chr5,703281,704286
Gene_5717,chr5,704925,707975
Gene_5718,chr5,710432,711917
Gene_5719,chr5,712429,712919
Gene_5720,chr5,714128,716083
Gene_5721,chr5,716919,717773
Gene_5722,chr5,718164,719335
Gene_5723,chr5,721372,723232
Gene_5724,chr5,724399,725314
Gene_5725,chr5,727090,729259
Gene_5726,chr5,729742,731226
Gene_5727,chr5,733760,738273
Gene_5728,chr5,739094,742571
Gene_5729,chr5,743518,746226
Gene_5730,chr5,747712,749788
Gene_5731,chr5,750975,754954
Gene_5732,chr5,756698,759543
Gene_5733,chr5,759848,763387
Gene_5734,chr5,763970,765675
Gene_5735,chr5,766826,767596
Gene_5736,chr5,768239,770327
Gene_5737,chr5,770369,771671
Gene_5738,chr5,772223,773050
Gene_5739,chr5,774077,775573
Gene_5740,chr5,776154,777639
Gene_5741,chr5,778384,781753
Gene_5742,chr5,783626,786760
Gene_5743,chr5,789678,791510
Gene_5744,chr5,826671,827785
Gene_5745,chr5,846538,848582
Gene_5746,chr5,849224,850550
Gene_5747,chr5,871652,873058
Gene_5748,chr5,873666,875281
Gene_5749,chr5,876300,878138
Gene_5750,chr5,878995,881059
Gene_5751,chr5,881904,885875
Gene_5752,chr5,886403,889504
Gene_5753,chr5,889716,891506
Gene_5754,chr5,891989,893494
Gene_5755,chr5,893552,894648
Gene_5756,chr5,895143,897364
Gene_5757,chr5,898397,900555
Gene_5758,chr5,900941,903506
Gene_5759,chr5,904128,905526
Gene_5760,chr5,906066,908782
Gene_5761,chr5,909210,911164
Gene_5762,chr5,959266,960491
Gene_5763,chr5,961051,969145
Gene_5764,chr5,969949,974741
Gene_5765,chr5,975899,977797
Gene_5766,chr5,980491,980856
Gene_5767,chr5,982589,983051
Gene_5768,chr5,984953,986474
Gene_5769,chr5,987266,990334
Gene_5770,chr5,990507,993432
Gene_5771,chr5,996057,998326
Gene_5772,chr5,999009,1000654
Gene_5773,chr5,1001343,1004877
Gene_5774,chr5,1006745,1007740
Gene_5775,chr5,1014459,1017920
Gene_5776,chr5,1018948,1021123
Gene_5777,chr5,1023321,1024909
Gene_5778,chr5,1025547,1026398
Gene_5779,chr5,1027731,1029671
Gene_5780,chr5,1030184,1032001
Gene_5781,chr5,1033058,1034535
Gene_5782,chr5,1034947,1037120
Gene_5783,chr5,1039139,1041430
Gene_5784,chr5,1062747,1064723
Gene_5785,chr5,1065068,1066349
Gene_5786,chr5,1066753,1067713
Gene_5787,chr5,1068140,1070881
Gene_5788,chr5,1071800,1074392
Gene_5789,chr5,1074799,1075245
Gene_5790,chr5,1076250,1077331
Gene_5791,chr5,1077522,1078466
Gene_5792,chr5,1078827,1079570
Gene_5793,chr5,1079767,1084122
Gene_5794,chr5,1084976,1089406
Gene_5795,chr5,1091674,1096938
Gene_5796,chr5,1098025,1098927
Gene_5797,chr5,1100197,1102778
Gene_5798,chr5,1103124,1104161
Gene_5799,chr5,1104860,1107444
Gene_5800,chr5,1108373,1110190
Gene_5801,chr5,1110950,1112493
Gene_5802,chr5,1113139,1115171
Gene_5803,chr5,1116753,1119873
Gene_5804,chr5,1120243,1121276
Gene_5805,chr5,1121965,1122655
Gene_5806,chr5,1124039,1127635
Gene_5807,chr5,1128675,1130396
Gene_5808,chr5,1131014,1132867
Gene_5809,chr5,1133280,1136013
Gene_5810,chr5,1136765,1137337
Gene_5811,chr5,1138371,1139745
Gene_5812,chr5,1141553,1143062
Gene_5813,chr5,1145190,1145749
Gene_5814,chr5,1148214,1150384
Gene_5815,chr5,1150792,1153274
Gene_5816,chr5,1156691,1158889
Gene_5817,chr5,1159613,1161667
Gene_5818,chr5,1162306,1162851
Gene_5819,chr5,1163541,1165361
Gene_5820,chr5,1166045,1168601
Gene_5821,chr5,1169209,1170663
Gene_5822,chr5,1171671,1173143
Gene_5823,chr5,1173661,1177374
Gene_5824,chr5,1181952,1186224
Gene_5825,chr5,1187730,1190321
Gene_5826,chr5,1191242,1194030
Gene_5827,chr5,1198284,1199273
Gene_5828,chr5,1200177,1200833
Gene_5829,chr5,1200986,1202879
Gene_5830,chr5,1204151,1206286
Gene_5831,chr5,1208024,1208298
Gene_5832,chr5,1209798,1210592
Gene_5833,chr5,1211534,1212340
Gene_5834,chr5,1214332,1216094
Gene_5835,chr5,1216433,1218601
Gene_5836,chr5,1219441,1220687
Gene_5837,chr5,1224546,1227560
Gene_5838,chr5,1228853,1231995
Gene_5839,chr5,1233076,1234168
Gene_5840,chr5,1236155,1238867
Gene_5841,chr5,1242202,1242964
Gene_5842,chr5,1243818,1245617
Gene_5843,chr5,1246878,1249266
Gene_5844,chr5,1250509,1251228
Gene_5845,chr5,1251958,1252944
Gene_5846,chr5,1253707,1255533
Gene_5847,chr5,1256319,1259466
Gene_5848,chr5,1259852,1260733
Gene_5849,chr5,1261498,1262388
Gene_5850,chr5,1264512,1269271
Gene_5851,chr5,1301101,1302611
Gene_5852,chr5,1303798,1305721
Gene_5853,chr5,1306340,1307869
Gene_5854,chr5,1308598,1310235
Gene_5855,chr5,1311291,1313975
Gene_5856,chr5,1314609,1320914
Gene_5857,chr5,1321863,1322534
Gene_5858,chr5,1326867,1330768
Gene_5859,chr5,1332389,1333560
Gene_5860,chr5,1334251,1334798
Gene_5861,chr5,1335092,1336057
Gene_5862,chr5,1337034,1339814
Gene_5863,chr5,1340335,1341120
Gene_5864,chr5,1341541,1342549
Gene_5865,chr5,1343403,1344141
Gene_5866,chr5,1344551,1348048
Gene_5867,chr5,1350061,1353251
Gene_5868,chr5,1354165,1355072
Gene_5869,chr5,1355098,1355618
Gene_5870,chr5,1356563,1358320
Gene_5871,chr5,1359882,1362902
Gene_5872,chr5,1363607,1364737
Gene_5873,chr5,1365766,1366375
Gene_5874,chr5,1369174,1369442
Gene_5875,chr5,1378206,1379399
Gene_5876,chr5,1380212,1381483
Gene_5877,chr5,1381991,1382793
Gene_5878,chr5,1384199,1386923
Gene_5879,chr5,1388063,1389035
Gene_5880,chr5,1389373,1390296
Gene_5881,chr5,1391016,1392800
Gene_5882,chr5,1393679,1395694
Gene_5883,chr5,1399087,1413822
Gene_5884,chr5,1414924,1416233
Gene_5885,chr5,1416304,1417644
Gene_5886,chr5,1417683,1418009
Gene_5887,chr5,1487286,1489276
Gene_5888,chr5,1489899,1490655
Gene_5889,chr5,1492222,1494116
Gene_5890,chr5,1494536,1494850
Gene_5891,chr5,1497861,1499592
Gene_5892,chr5,1500105,1502570
Gene_5893,chr5,1503752,1504591
Gene_5894,chr5,1505223,1509775
Gene_5895,chr5,1524164,1525843
Gene_5896,chr5,1526144,1526953
Gene_5897,chr5,1527503,1529179
Gene_5898,chr5,1529533,1531126
Gene_5899,chr5,1532313,1533386
Gene_5900,chr5,1534469,1536483
Gene_5901,chr5,1537081,1538862
Gene_5902,chr5,1541262,1544759
Gene_5903,chr5,1547121,1548792
Gene_5904,chr5,1550578,1553337
Gene_5905,chr5,1554258,1557548
Gene_5906,chr5,1559017,1560164
Gene_5907,chr5,1560671,1561969
Gene_5908,chr5,1562582,1563477
Gene_5909,chr5,1564074,1565901
Gene_5910,chr5,1566513,1568459
Gene_5911,chr5,1573896,1575064
Gene_5912,chr5,1575627,1576463
Gene_5913,chr5,1576821,1577755
Gene_5914,chr5,1578166,1581556
Gene_5915,chr5,1582000,1585702
Gene_5916,chr5,1586619,1587134
Gene_5917,chr5,1588423,1590327
Gene_5918,chr5,1590582,1591583
Gene_5919,chr5,1592751,1594499
Gene_5920,chr5,1595562,1596666
Gene_5921,chr5,1597365,1601484
Gene_5922,chr5,1601759,1604437
Gene_5923,chr5,1604900,1606569
Gene_5924,chr5,1607178,1608560
Gene_5925,chr5,1609050,1609901
Gene_5926,chr5,1609953,1611116
Gene_5927,chr5,1611650,1619948
Gene_5928,chr5,1620880,1623310
Gene_5929,chr5,1624556,1625825
Gene_5930,chr5,1626179,1628606
Gene_5931,chr5,1631057,1633324
Gene_5932,chr5,1634544,1635446
Gene_5933,chr5,1636949,1637485
Gene_5934,chr5,1639032,1640169
Gene_5935,chr5,1644427,1646341
Gene_5936,chr5,1646666,1648729
Gene_5937,chr5,1650520,1651961
Gene_5938,chr5,1652966,1656418
Gene_5939,chr5,1657779,1658972
Gene_5940,chr5,1660383,1661012
Gene_5941,chr5,1661626,1663104
Gene_5942,chr5,1663534,1664307
Gene_5943,chr5,1665939,1667208
Gene_5944,chr5,1668077,1670516
Gene_5945,chr5,1671163,1676911
Gene_5946,chr5,1677421,1678456
Gene_5947,chr5,1679402,1682379
Gene_5948,chr5,1684354,1686549
Gene_5949,chr5,1687132,1688141
Gene_5950,chr5,1689406,1690900
Gene_5951,chr5,1692953,1699193
Gene_5952,chr5,1700222,1703213
Gene_5953,chr5,1703380,1708000
Gene_5954,chr5,1708956,1710650
Gene_5955,chr5,1710758,1711342
Gene_5956,chr5,1711814,1715506
Gene_5957,chr5,1717186,1718240
Gene_5958,chr5,1718508,1720271
Gene_5959,chr5,1721308,1725202
Gene_5960,chr5,1725523,1727129
Gene_5961,chr5,1727774,1729148
Gene_5962,chr5,1729323,1730222
Gene_5963,chr5,1730901,1732022
Gene_5964,chr5,1732549,1733845
Gene_5965,chr5,1759447,1761226
Gene_5966,chr5,1764141,1764734
Gene_5967,chr5,1799159,1800492
Gene_5968,chr5,1803313,1805659
Gene_5969,chr5,1806234,1807460
Gene_5970,chr5,1808306,1809956
Gene_5971,chr5,1810897,1812534
Gene_5972,chr5,1813234,1814992
Gene_5973,chr5,1815904,1818266
Gene_5974,chr5,1819769,1820534
Gene_5975,chr5,1822801,1825030
Gene_5976,chr5,1825840,1826960
Gene_5977,chr5,1827860,1829030
Gene_5978,chr5,1830266,1832934
Gene_5979,chr5,1833159,1833843
Gene_5980,chr5,1836273,1837544
Gene_5981,chr5,1840275,1841585
Gene_5982,chr5,1842169,1844335
Gene_5983,chr5,1844951,1849012
Gene_5984,chr5,1850677,1852142
Gene_5985,chr5,1859715,1860749
Gene_5986,chr5,1863239,1863550
Gene_5987,chr5,1863846,1864795
Gene_5988,chr5,1865362,1866533
Gene_5989,chr5,1866779,1867998
Gene_5990,chr5,1868923,1869843
Gene_5991,chr5,1870890,1872650
Gene_5992,chr5,1873454,1877350
Gene_5993,chr5,1877634,1878571
Gene_5994,chr5,1878958,1879329
Gene_5995,chr5,1879414,1880566
Gene_5996,chr5,1881097,1884635
Gene_5997,chr5,1885294,1885899
Gene_5998,chr5,1886270,1887481
Gene_5999,chr5,1888654,1890667
Gene_6000,chr5,1891409,1892023
Gene_6001,chr5,1893553,1896675
Gene_6002,chr5,1910703,1913998
Gene_6003,chr5,1977411,1978827
Gene_6004,chr5,1979649,1979942
Gene_6005,chr5,1989155,1989965
Gene_6006,chr5,1999304,2000328
Gene_6007,chr5,2000690,2006904
Gene_6008,chr5,2006939,2008353
Gene_6009,chr5,2008850,2010364
Gene_6010,chr5,2011064,2012954
Gene_6011,chr5,2013258,2014066
Gene_6012,chr5,2014714,2016394
Gene_6013,chr5,2016839,2017881
Gene_6014,chr5,2017972,2020972
Gene_6015,chr5,2021540,2022741
Gene_6016,chr5,2023235,2028641
Gene_6017,chr5,2030866,2032322
Gene_6018,chr5,2075100,2075600
Gene_6019,chr5,2076477,2079258
Gene_6020,chr5,2080129,2081264
Gene_6021,chr5,2084058,2086190
Gene_6022,chr5,2087952,2089459
Gene_6023,chr5,2090271,2091623
Gene_6024,chr5,2091768,2092861
Gene_6025,chr5,2094408,2099720
Gene_6026,chr5,2101404,2103309
Gene_6027,chr5,2103690,2110404
Gene_6028,chr5,2111588,2121494
Gene_6029,chr5,2121830,2123300
Gene_6030,chr5,2124229,2125554
Gene_6031,chr5,2125981,2127705
Gene_6032,chr5,2128182,2129871
Gene_6033,chr5,2130072,2132966
Gene_6034,chr5,2133778,2136883
Gene_6035,chr5,2138819,2140380
Gene_6036,chr5,2141658,2142671
Gene_6037,chr5,2142814,2143233
Gene_6038,chr5,2144435,2146576
Gene_6039,chr5,2146787,2148284
Gene_6040,chr5,2149457,2151329
Gene_6041,chr5,2151537,2152403
Gene_6042,chr5,2156794,2162115
Gene_6043,chr5,2163226,2166152
Gene_6044,chr5,2166827,2169715
Gene_6045,chr5,2171203,2172405
Gene_6046,chr5,2172958,2184973
Gene_6047,chr5,2208726,2210359
Gene_6048,chr5,2211205,2213028
Gene_6049,chr5,2213676,2214966
Gene_6050,chr5,2218564,2219712
Gene_6051,chr5,2220278,2220603
Gene_6052,chr5,2222393,2223969
Gene_6053,chr5,2225202,2226154
Gene_6054,chr5,2227473,2230420
Gene_6055,chr5,2231084,2235544
Gene_6056,chr5,2235568,2236187
Gene_6057,chr5,2237238,2239478
Gene_6058,chr5,2249198,2253692
Gene_6059,chr5,2255302,2256868
Gene_6060,chr5,2257038,2259064
Gene_6061,chr5,2259584,2260530
Gene_6062,chr5,2260939,2262035
Gene_6063,chr5,2262479,2263393
Gene_6064,chr5,2279913,2280677
Gene_6065,chr5,2356582,2358325
Gene_6066,chr5,2359794,2360642
Gene_6067,chr5,2361239,2364141
Gene_6068,chr5,2368131,2369502
Gene_6069,chr5,2371820,2372672
Gene_6070,chr5,2376471,2377295
Gene_6071,chr5,2382260,2386472
Gene_6072,chr5,2387221,2388147
Gene_6073,chr5,2388495,2389479
Gene_6074,chr5,2390022,2390966
Gene_6075,chr5,2392763,2396136
Gene_6076,chr5,2398464,2400128
Gene_6077,chr5,2400416,2401648
Gene_6078,chr5,2402103,2402479
Gene_6079,chr5,2407982,2408824
Gene_6080,chr5,2452963,2454088
Gene_6081,chr5,2455108,2457590
Gene_6082,chr5,2458678,2459565
Gene_6083,chr5,2460910,2461911
Gene_6084,chr5,2508716,2510158
Gene_6085,chr5,2512146,2512720
Gene_6086,chr5,2513023,2513605
Gene_6087,chr5,2626715,2629183
Gene_6088,chr5,2629575,2630747
Gene_6089,chr5,2632378,2634803
Gene_6090,chr5,2636148,2638919
Gene_6091,chr5,2640787,2642085
Gene_6092,chr5,2642799,2643683
Gene_6093,chr5,2644490,2647395
Gene_6094,chr5,2648919,2652125
Gene_6095,chr5,2652655,2655616
Gene_6096,chr5,2655908,2659019
Gene_6097,chr5,2659444,2661294
Gene_6098,chr5,2664459,2667303
Gene_6099,chr5,2674600,2677670
Gene_6100,chr5,2681104,2682510
Gene_6101,chr5,2683594,2685126
Gene_6102,chr5,2686263,2692577
Gene_6103,chr5,2695954,2701730
Gene_6104,chr5,2702406,2703091
Gene_6105,chr5,2703512,2705356
Gene_6106,chr5,2705955,2709157
Gene_6107,chr5,2709586,2711638
Gene_6108,chr5,2712349,2713671
Gene_6109,chr5,2716951,2718895
Gene_6110,chr5,2720167,2720903
Gene_6111,chr5,2721585,2722281
Gene_6112,chr5,2722694,2724119
Gene_6113,chr5,2724523,2725869
Gene_6114,chr5,2726631,2729325
Gene_6115,chr5,2732662,2733471
Gene_6116,chr5,2748282,2749490
Gene_6117,chr5,2750454,2755206
Gene_6118,chr5,2755856,2756980
Gene_6119,chr5,2757273,2758052
Gene_6120,chr5,2758462,2761347
Gene_6121,chr5,2761529,2762418
Gene_6122,chr5,2762882,2763440
Gene_6123,chr5,2763965,2764846
Gene_6124,chr5,2765329,2767520
Gene_6125,chr5,2767815,2768491
Gene_6126,chr5,2768509,2769724
Gene_6127,chr5,2770208,2775016
Gene_6128,chr5,2775448,2776516
Gene_6129,chr5,2777824,2781030
Gene_6130,chr5,2782779,2784164
Gene_6131,chr5,2784933,2786463
Gene_6132,chr5,2790947,2792443
Gene_6133,chr5,2793815,2797245
Gene_6134,chr5,2799317,2800644
Gene_6135,chr5,2805817,2807005
Gene_6136,chr5,2807673,2808775
Gene_6137,chr5,2809210,2811982
Gene_6138,chr5,2812486,2813091
Gene_6139,chr5,2813554,2813979
Gene_6140,chr5,2814418,2815087
Gene_6141,chr5,2815501,2816076
Gene_6142,chr5,2817334,2819924
Gene_6143,chr5,2821309,2821809
Gene_6144,chr5,2821972,2822758
Gene_6145,chr5,2823280,2824769
Gene_6146,chr5,2826162,2827052
Gene_6147,chr5,2828155,2831446
Gene_6148,chr5,2832452,2835555
Gene_6149,chr5,2836325,2837204
Gene_6150,chr5,2837812,2839923
Gene_6151,chr5,2840326,2843925
Gene_6152,chr5,2853671,2860098
Gene_6153,chr5,2860491,2861187
Gene_6154,chr5,2861249,2862430
Gene_6155,chr5,2863171,2864989
Gene_6156,chr5,2865566,2867483
Gene_6157,chr5,2867575,2868545
Gene_6158,chr5,2868993,2870042
Gene_6159,chr5,2870547,2871269
Gene_6160,chr5,2872129,2874507
Gene_6161,chr5,2875218,2879908
Gene_6162,chr5,2881489,2882598
Gene_6163,chr5,2882899,2884791
Gene_6164,chr5,2885463,2888886
Gene_6165,chr5,2889711,2891166
Gene_6166,chr5,2891815,2897004
Gene_6167,chr5,2897711,2909949
Gene_6168,chr5,2910687,2913251
Gene_6169,chr5,2943682,2944903
Gene_6170,chr5,2946735,2947184
Gene_6171,chr5,2947357,2947954
Gene_6172,chr5,2949157,2950536
Gene_6173,chr5,2951599,2952685
Gene_6174,chr5,2984772,2987050
Gene_6175,chr5,2991334,2992080
Gene_6176,chr5,2992871,2993862
Gene_6177,chr5,2994764,2995549
Gene_6178,chr5,2995796,2996585
Gene_6179,chr5,2996865,2997883
Gene_6180,chr5,2998456,3000993
Gene_6181,chr5,3002337,3003877
Gene_6182,chr5,3004445,3009384
Gene_6183,chr5,3010701,3011392
Gene_6184,chr5,3011638,3012885
Gene_6185,chr5,3013352,3014749
Gene_6186,chr5,3016310,3017691
Gene_6187,chr5,3022416,3023383
Gene_6188,chr5,3023499,3024841
Gene_6189,chr5,3025637,3028461
Gene_6190,chr5,3029548,3030115
Gene_6191,chr5,3039506,3042915
Gene_6192,chr5,3044078,3045261
Gene_6193,chr5,3045496,3047040
Gene_6194,chr5,3047329,3049695
Gene_6195,chr5,3050368,3056059
Gene_6196,chr5,3056750,3057158
Gene_6197,chr5,3058426,3061434
Gene_6198,chr5,3062241,3064288
Gene_6199,chr5,3064777,3066311
Gene_6200,chr5,3068088,3068912
Gene_6201,chr5,3071159,3074196
Gene_6202,chr5,3075648,3076673
Gene_6203,chr5,3076919,3079023
Gene_6204,chr5,3079401,3082171
Gene_6205,chr5,3083014,3083909
Gene_6206,chr5,3084110,3089126
Gene_6207,chr5,3118903,3119481
Gene_6208,chr5,3122970,3125987
Gene_6209,chr5,3127250,3128841
Gene_6210,chr5,3129997,3130853
Gene_6211,chr5,3134858,3135522
Gene_6212,chr5,3136483,3139358
Gene_6213,chr5,3139887,3140864
Gene_6214,chr5,3143956,3147462
Gene_6215,chr5,3147616,3147957
Gene_6216,chr5,3149114,3150909
Gene_6217,chr5,3152689,3154439
Gene_6218,chr5,3155339,3156851
Gene_6219,chr5,3157837,3158626
Gene_6220,chr5,3159108,3160556
Gene_6221,chr5,3160689,3163974
Gene_6222,chr5,3164467,3165504
Gene_6223,chr5,3166486,3171449
Gene_6224,chr5,3179520,3181705
Gene_6225,chr5,3183598,3184605
Gene_6226,chr5,3186659,3188064
Gene_6227,chr5,3189084,3190674
Gene_6228,chr5,3191783,3192317
Gene_6229,chr5,3193167,3195487
Gene_6230,chr5,3203168,3203935
Gene_6231,chr5,3205057,3206477
Gene_6232,chr5,3207077,3208987
Gene_6233,chr5,3209246,3209825
Gene_6234,chr5,3211515,3212769
Gene_6235,chr5,3214733,3216649
Gene_6236,chr5,3217325,3219575
Gene_6237,chr5,3219916,3221282
Gene_6238,chr5,3222604,3224307
Gene_6239,chr5,3225748,3228067
Gene_6240,chr5,3229232,3231244
Gene_6241,chr5,3232693,3237723
Gene_6242,chr5,3238468,3241113
Gene_6243,chr5,3244013,3247985
Gene_6244,chr5,3248570,3248981
Gene_6245,chr5,3251029,3252178
Gene_6246,chr5,3253938,3254964
Gene_6247,chr5,3255566,3256701
Gene_6248,chr5,3257033,3258171
Gene_6249,chr5,3258760,3259488
Gene_6250,chr5,3260085,3260741
Gene_6251,chr5,3261509,3264906
Gene_6252,chr5,3265813,3267440
Gene_6253,chr5,3268770,3269368
Gene_6254,chr5,3269728,3270111
Gene_6255,chr5,3270512,3271500
Gene_6256,chr5,3273090,3274220
Gene_6257,chr5,3274791,3276813
Gene_6258,chr5,3278141,3279636
Gene_6259,chr5,3280211,3280999
Gene_6260,chr5,3282919,3285370
Gene_6261,chr5,3286536,3288399
Gene_6262,chr5,3288810,3291300
Gene_6263,chr5,3350996,3352429
Gene_6264,chr5,3353009,3353965
Gene_6265,chr5,3354522,3356305
Gene_6266,chr5,3388313,3391693
Gene_6267,chr5,3391988,3394395
Gene_6268,chr5,3394715,3395504
Gene_6269,chr6,2438,3223
Gene_6270,chr6,4156,4740
Gene_6271,chr6,5664,7495
Gene_6272,chr6,15908,18008
Gene_6273,chr6,18540,18746
Gene_6274,chr6,20780,22477
Gene_6275,chr6,32469,34043
Gene_6276,chr6,34822,36397
Gene_6277,chr6,36875,37462
Gene_6278,chr6,38807,39520
Gene_6279,chr6,41117,41606
Gene_6280,chr6,42336,43196
Gene_6281,chr6,60753,61424
Gene_6282,chr6,62241,63386
Gene_6283,chr6,63583,64495
Gene_6284,chr6,64884,65922
Gene_6285,chr6,66741,67467
Gene_6286,chr6,67879,68187
Gene_6287,chr6,68767,69654
Gene_6288,chr6,70572,78530
Gene_6289,chr6,79495,80970
Gene_6290,chr6,81087,83186
Gene_6291,chr6,84472,87251
Gene_6292,chr6,88436,88945
Gene_6293,chr6,89634,90932
Gene_6294,chr6,91807,94847
Gene_6295,chr6,95385,96470
Gene_6296,chr6,97544,102861
Gene_6297,chr6,103675,105328
Gene_6298,chr6,183249,210682
Gene_6299,chr6,211332,212048
Gene_6300,chr6,212618,215752
Gene_6301,chr6,216182,216657
Gene_6302,chr6,217230,219025
Gene_6303,chr6,220955,222383
Gene_6304,chr6,223808,226519
Gene_6305,chr6,228678,230176
Gene_6306,chr6,233408,235642
Gene_6307,chr6,238233,240450
Gene_6308,chr6,240631,243001
Gene_6309,chr6,245106,248941
Gene_6310,chr6,249353,251800
Gene_6311,chr6,253199,254272
Gene_6312,chr6,256294,259586
Gene_6313,chr6,260997,261506
Gene_6314,chr6,263597,268269
